window_end,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,packet_rate,byte_rate,syn_count,avg_packet_size
1782968157.542,192.168.1.46,224.0.0.252,52346,5355,UDP,2,150,1.78,133.33,0,75.0
1782968157.542,192.168.1.226,239.255.255.250,59949,1900,UDP,1,179,1.1,197.54,0,179.0
1782968157.542,192.168.1.46,239.255.255.250,56408,1900,UDP,1,179,1.91,341.26,0,179.0
1782968157.542,192.168.1.46,224.0.0.252,55011,5355,UDP,1,75,8.22,616.63,0,75.0
1782968158.614,192.168.1.46,224.0.0.252,52346,5355,UDP,1,75,0.59,44.42,0,75.0
1782968158.614,192.168.1.226,239.255.255.250,59949,1900,UDP,1,179,0.51,90.46,0,179.0
1782968158.614,192.168.1.46,239.255.255.250,56408,1900,UDP,1,179,0.63,112.08,0,179.0
1782968158.614,192.168.1.46,224.0.0.252,55011,5355,UDP,2,150,1.67,125.6,0,75.0
1782968158.614,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.94,562.29,0,597.0
1782968158.614,192.168.1.46,224.0.0.252,56804,5355,UDP,1,75,6.54,490.34,0,75.0
1782968159.73,192.168.1.46,224.0.0.252,55011,5355,UDP,1,75,0.53,39.92,0,75.0
1782968159.73,192.168.1.46,224.0.0.252,56804,5355,UDP,2,150,1.58,118.21,0,75.0
1782968160.768,192.168.1.46,224.0.0.252,56804,5355,UDP,1,75,0.52,38.88,0,75.0
1782968160.768,192.168.1.46,192.168.1.255,137,137,UDP,3,330,3.6,395.72,0,110.0
1782968161.847,192.168.1.46,192.168.1.255,137,137,UDP,5,550,2.61,287.62,0,110.0
1782968162.867,192.168.1.219,224.0.0.251,5353,5353,UDP,3,325,2.94,318.08,0,108.33
1782968163.896,192.168.1.219,224.0.0.251,5353,5353,UDP,3,391,2.93,381.35,0,130.33
1782968163.896,192.168.1.46,239.255.255.250,56408,1900,UDP,1,179,1.1,196.23,0,179.0
1782968164.991,192.168.1.219,224.0.0.251,5353,5353,UDP,4,1003,2.64,661.45,0,250.75
1782968166.018,192.168.1.219,224.0.0.251,5353,5353,UDP,3,1343,1.53,686.9,0,447.67
1782968166.018,192.168.1.46,224.0.0.251,5353,5353,UDP,2,164,2.57,211.13,0,82.0
1782968167.063,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,7.68,4702.72,0,612.0
1782968167.063,192.168.1.46,224.0.0.251,5353,5353,UDP,4,328,2.2,180.05,0,82.0
1782968167.063,192.168.1.46,239.255.255.250,56408,1900,UDP,1,179,1.1,196.46,0,179.0
1782968168.155,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,0.82,500.91,0,612.0
1782968168.155,192.168.1.46,224.0.0.251,5353,5353,UDP,2,164,1.04,85.46,0,82.0
1782968168.155,192.168.1.3,192.168.1.1,41763,53,UDP,2,190,2.09,198.71,0,95.0
1782968168.155,192.168.1.1,192.168.1.3,53,41763,UDP,2,234,2.28,266.81,0,117.0
1782968168.155,192.168.1.3,34.160.144.191,47100,443,TCP,7,783,11.58,1295.45,1,111.86
1782968168.155,192.168.1.3,34.160.144.191,47110,443,TCP,6,717,9.93,1186.91,1,119.5
1782968168.155,34.160.144.191,192.168.1.3,443,47110,TCP,7,3870,13.17,7283.49,0,552.86
1782968168.155,34.160.144.191,192.168.1.3,443,47100,TCP,5,3358,9.43,6330.58,0,671.6
1782968169.845,192.168.1.46,224.0.0.251,5353,5353,UDP,2,164,1.22,100.25,0,82.0
1782968169.845,192.168.1.3,34.160.144.191,47100,443,TCP,8,627,4.03,315.81,0,78.38
1782968169.845,192.168.1.3,34.160.144.191,47110,443,TCP,12,1354,6.03,680.57,0,112.83
1782968169.845,34.160.144.191,192.168.1.3,443,47110,TCP,18,12966,9.04,6513.34,0,720.33
1782968169.845,34.160.144.191,192.168.1.3,443,47100,TCP,7,892,3.52,449.13,0,127.43
1782968169.845,192.168.1.3,192.168.1.1,49721,53,UDP,2,150,1.01,75.84,0,75.0
1782968169.845,192.168.1.1,192.168.1.3,53,49721,UDP,2,410,1.04,212.31,0,205.0
1782968169.845,192.168.1.3,151.101.209.91,49776,443,TCP,17,3933,10.68,2471.74,1,231.35
1782968169.845,151.101.209.91,192.168.1.3,443,49776,TCP,22,15607,14.58,10341.99,0,709.41
1782968169.845,192.168.1.3,192.168.1.1,57756,53,UDP,2,194,1.69,164.02,0,97.0
1782968169.845,192.168.1.1,192.168.1.3,53,57756,UDP,2,454,1.84,417.73,0,227.0
1782968169.845,192.168.1.3,151.101.209.91,49792,443,TCP,12,1447,14.44,1741.39,1,120.58
1782968169.845,151.101.209.91,192.168.1.3,443,49792,TCP,11,6740,14.05,8611.63,0,612.73
1782968169.845,192.168.1.46,239.255.255.250,56408,1900,UDP,1,179,1.45,259.16,0,179.0
1782968171.204,192.168.1.3,151.101.209.91,49792,443,TCP,7,946,3.54,478.13,0,135.14
1782968171.204,151.101.209.91,192.168.1.3,443,49792,TCP,8,1987,4.04,1003.68,0,248.38
1782968171.204,192.168.1.3,192.168.1.1,40856,53,UDP,2,174,1.92,167.24,0,87.0
1782968171.204,192.168.1.3,192.168.1.1,59404,53,UDP,2,170,1.93,164.15,0,85.0
1782968171.204,192.168.1.1,192.168.1.3,53,40856,UDP,2,218,1.98,215.82,0,109.0
1782968171.204,192.168.1.1,192.168.1.3,53,59404,UDP,2,404,2.0,404.94,0,202.0
1782968171.204,192.168.1.3,34.107.243.93,41650,443,TCP,11,2862,11.12,2893.57,1,260.18
1782968171.204,34.107.243.93,192.168.1.3,443,41650,TCP,10,5897,10.51,6200.31,0,589.7
1782968171.204,192.168.1.3,34.107.243.93,41660,443,TCP,8,1874,9.45,2213.35,1,234.25
1782968171.204,192.168.1.3,142.250.182.10,40478,443,TCP,9,2582,10.72,3074.63,1,286.89
1782968171.204,142.250.182.10,192.168.1.3,443,40478,TCP,9,6846,11.5,8747.76,0,760.67
1782968171.204,192.168.1.3,34.107.243.93,41670,443,TCP,6,2334,11.03,4291.31,1,389.0
1782968171.204,34.107.243.93,192.168.1.3,443,41670,TCP,7,1520,13.64,2962.44,0,217.14
1782968171.204,34.107.243.93,192.168.1.3,443,41660,TCP,6,622,11.79,1222.02,0,103.67
1782968171.204,192.168.1.3,192.168.1.1,54779,53,UDP,2,140,4.66,326.27,0,70.0
1782968171.204,192.168.1.1,192.168.1.3,53,54779,UDP,2,254,4.77,605.71,0,127.0
1782968171.204,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,3.31,2024.95,0,612.0
1782968173.095,192.168.1.3,142.250.182.10,40478,443,TCP,83,6309,51.59,3921.19,0,76.01
1782968173.095,142.250.182.10,192.168.1.3,443,40478,TCP,115,170684,73.81,109551.34,0,1484.21
1782968173.095,192.168.1.3,34.107.243.93,41670,443,TCP,2,271,1.43,193.95,0,135.5
1782968173.095,34.107.243.93,192.168.1.3,443,41670,TCP,2,324,1.48,239.42,0,162.0
1782968173.095,192.168.1.3,142.251.221.99,60404,80,TCP,4,700,2.0,350.06,1,175.0
1782968173.095,142.251.221.99,192.168.1.3,80,60404,TCP,3,1309,1.5,656.54,0,436.33
1782968173.095,192.168.1.3,151.101.209.91,49808,443,TCP,17,3189,9.27,1738.79,1,187.59
1782968173.095,151.101.209.91,192.168.1.3,443,49808,TCP,15,7092,8.41,3976.67,0,472.8
1782968173.095,192.168.1.226,239.255.255.250,59949,1900,UDP,1,179,0.7,125.86,0,179.0
1782968173.095,192.168.1.3,192.168.1.1,55979,53,UDP,1,71,0.88,62.56,0,71.0
1782968173.095,192.168.1.3,192.168.1.1,60958,53,UDP,2,142,1.76,125.23,0,71.0
1782968173.095,192.168.1.3,192.168.1.1,36109,53,UDP,1,78,0.89,69.33,0,78.0
1782968173.095,192.168.1.3,192.168.1.1,50522,53,UDP,2,146,2.09,152.52,0,73.0
1782968173.095,192.168.1.3,192.168.1.1,58011,53,UDP,1,84,1.04,87.77,0,84.0
1782968173.095,192.168.1.3,192.168.1.1,58640,53,UDP,1,104,1.05,109.63,0,104.0
1782968173.095,192.168.1.3,192.168.1.1,50927,53,UDP,2,168,2.11,177.29,0,84.0
1782968173.095,192.168.1.1,192.168.1.3,53,55979,UDP,1,103,1.72,177.41,0,103.0
1782968173.095,192.168.1.1,192.168.1.3,53,60958,UDP,2,202,3.44,347.92,0,101.0
1782968173.095,192.168.1.3,192.168.1.1,39312,53,UDP,2,208,3.45,359.2,0,104.0
1782968173.095,192.168.1.1,192.168.1.3,53,36109,UDP,1,123,1.82,224.07,0,123.0
1782968173.095,192.168.1.3,192.168.1.1,33797,53,UDP,1,79,1.83,144.96,0,79.0
1782968173.095,192.168.1.3,192.168.1.1,37998,53,UDP,1,79,1.84,145.17,0,79.0
1782968175.087,192.168.1.3,142.250.182.10,40478,443,TCP,32,2280,16.02,1141.58,0,71.25
1782968175.087,142.250.182.10,192.168.1.3,443,40478,TCP,45,64870,22.53,32479.43,0,1441.56
1782968175.087,192.168.1.3,151.101.209.91,49792,443,TCP,4,512,2.02,258.91,0,128.0
1782968175.087,192.168.1.3,151.101.209.91,50154,80,TCP,2,442,1.13,249.31,0,221.0
1782968175.087,151.101.209.91,192.168.1.3,443,49792,TCP,5,1423,2.55,724.83,0,284.6
1782968175.087,192.168.1.3,151.101.1.91,60054,443,TCP,1,74,0.54,39.86,1,74.0
1782968175.087,192.168.1.3,151.101.1.91,60062,443,TCP,1,74,0.54,39.88,1,74.0
1782968175.087,151.101.209.91,192.168.1.3,80,50154,TCP,1,74,0.56,41.74,0,74.0
1782968178.328,192.168.1.226,239.255.255.250,59949,1900,UDP,1,179,1.56,279.49,0,179.0
1782968178.328,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,1.21,120.71,0,100.0
1782968178.328,192.168.1.3,151.101.209.91,49792,443,TCP,11,873,7.74,614.56,0,79.36
1782968178.328,151.101.209.91,192.168.1.3,443,49792,TCP,11,11251,7.95,8136.33,0,1022.82
1782968179.407,192.168.1.226,239.255.255.250,59949,1900,UDP,1,179,0.58,104.1,0,179.0
1782968179.407,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,0.52,52.42,0,100.0
1782968179.407,192.168.1.3,151.101.209.91,50170,80,TCP,2,132,6.1,402.8,0,66.0
1782968179.407,151.101.209.91,192.168.1.3,80,50170,TCP,2,132,7.21,475.99,0,66.0
1782968179.407,192.168.1.225,224.0.0.251,5353,5353,UDP,2,185,10.33,955.91,0,92.5
1782968180.52,192.168.1.3,151.101.209.91,50170,80,TCP,2,132,1.39,91.62,0,66.0
1782968180.52,151.101.209.91,192.168.1.3,80,50170,TCP,2,132,1.44,94.94,0,66.0
1782968180.52,192.168.1.225,224.0.0.251,5353,5353,UDP,3,304,2.3,232.66,0,101.33
1782968180.52,192.168.1.3,142.251.221.99,60160,80,TCP,2,132,4.56,301.08,0,66.0
1782968180.52,142.251.221.99,192.168.1.3,80,60160,TCP,1,66,2.57,169.52,0,66.0
1782968181.616,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,0.7,83.67,0,119.0
1782968181.616,192.168.1.3,142.251.221.99,60160,80,TCP,2,132,1.3,86.02,0,66.0
1782968181.616,142.251.221.99,192.168.1.3,80,60160,TCP,1,66,0.67,44.43,0,66.0
1782968182.681,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,0.72,85.96,0,119.0
1782968182.681,192.168.1.3,142.251.221.99,60404,80,TCP,1,66,0.73,48.13,0,66.0
1782968182.681,142.251.221.99,192.168.1.3,80,60404,TCP,1,66,0.74,49.14,0,66.0
1782968184.736,192.168.1.219,224.0.0.251,5353,5353,UDP,1,119,1.28,152.78,0,119.0
1782968185.757,192.168.1.219,224.0.0.251,5353,5353,UDP,1,119,0.56,66.12,0,119.0
1782968186.777,192.168.1.226,239.255.255.250,53745,1900,UDP,1,212,1.0,212.03,0,212.0
1782968187.812,192.168.1.226,239.255.255.250,53745,1900,UDP,1,212,0.99,210.92,0,212.0
1782968188.834,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,1.54,257.01,0,167.0
1782968188.834,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,1.55,135.09,0,87.0
1782968189.875,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.59,98.81,0,167.0
1782968189.875,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,0.59,51.65,0,87.0
1782968189.875,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,3.63,2165.23,0,597.0
1782968190.928,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,1.03,89.78,0,87.0
1782968190.928,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.75,449.33,0,597.0
1782968191.991,192.168.1.3,142.251.221.99,60404,80,TCP,1,66,2.25,148.4,0,66.0
1782968191.991,142.251.221.99,192.168.1.3,80,60404,TCP,1,66,2.28,150.2,0,66.0
1782968193.03,192.168.1.3,142.251.221.99,60404,80,TCP,1,66,0.67,44.49,0,66.0
1782968193.03,142.251.221.99,192.168.1.3,80,60404,TCP,1,66,0.68,44.65,0,66.0
1782968193.03,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,1.28,111.16,0,87.0
1782968194.095,192.168.1.226,224.0.0.251,5353,5353,UDP,2,183,1.08,99.02,0,91.5
1782968194.095,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,1.94,230.39,0,119.0
1782968195.145,192.168.1.226,224.0.0.251,5353,5353,UDP,3,279,1.92,178.18,0,93.0
1782968195.145,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.64,76.0,0,119.0
1782968195.145,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,1.95,325.78,0,167.0
1782968195.145,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,4.36,2669.84,0,612.0
1782968196.226,192.168.1.226,224.0.0.251,5353,5353,UDP,2,183,1.09,100.11,0,91.5
1782968196.226,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.63,104.79,0,167.0
1782968196.226,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,0.76,467.1,0,612.0
1782968197.302,192.168.1.3,192.168.1.1,42665,53,UDP,2,168,3.83,321.5,0,84.0
1782968197.302,192.168.1.3,151.101.209.91,49792,443,TCP,2,260,3.88,504.34,0,130.0
1782968197.302,192.168.1.3,192.168.1.1,55224,53,UDP,2,174,3.94,342.73,0,87.0
1782968197.302,192.168.1.1,192.168.1.3,53,42665,UDP,2,417,4.15,864.68,0,208.5
1782968197.302,192.168.1.3,34.49.51.44,38574,443,TCP,11,3123,22.92,6506.23,1,283.91
1782968197.302,192.168.1.1,192.168.1.3,53,55224,UDP,2,350,4.24,741.29,0,175.0
1782968197.302,151.101.209.91,192.168.1.3,443,49792,TCP,2,528,4.37,1153.21,0,264.0
1782968197.302,34.49.51.44,192.168.1.3,443,38574,TCP,10,4791,23.44,11228.53,0,479.1
1782968197.302,192.168.1.3,192.168.1.1,54016,53,UDP,2,192,6.22,596.79,0,96.0
1782968197.302,192.168.1.1,192.168.1.3,53,54016,UDP,2,452,6.43,1453.42,0,226.0
1782968197.302,192.168.1.3,151.101.129.91,33450,443,TCP,3,418,15.13,2107.9,1,139.33
1782968197.302,151.101.129.91,192.168.1.3,443,33450,TCP,1,74,5.56,411.66,0,74.0
1782968199.026,192.168.1.3,151.101.129.91,33450,443,TCP,13,1643,6.76,854.57,1,126.38
1782968199.026,151.101.129.91,192.168.1.3,443,33450,TCP,14,8012,7.35,4207.82,0,572.29
1782968199.026,192.168.1.3,151.101.209.91,50490,443,TCP,10,2997,5.69,1705.41,1,299.7
1782968199.026,192.168.1.3,192.168.1.1,57609,53,UDP,2,152,1.17,88.94,0,76.0
1782968199.026,192.168.1.1,192.168.1.3,53,57609,UDP,2,412,1.21,248.52,0,206.0
1782968199.026,151.101.209.91,192.168.1.3,443,50490,TCP,12,5777,7.36,3541.66,0,481.42
1782968199.026,192.168.1.3,151.101.209.91,50504,443,TCP,12,1743,8.63,1253.82,1,145.25
1782968199.026,192.168.1.3,151.101.209.91,50510,443,TCP,12,1205,8.64,867.68,1,100.42
1782968199.026,151.101.209.91,192.168.1.3,443,50510,TCP,12,4143,8.92,3079.93,0,345.25
1782968199.026,151.101.209.91,192.168.1.3,443,50504,TCP,14,4759,10.46,3556.5,0,339.93
1782968199.026,192.168.1.226,224.0.0.251,5353,5353,UDP,3,270,2.92,262.66,0,90.0
1782968199.026,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,1.11,185.99,0,167.0
1782968199.026,192.168.1.226,239.255.255.250,59949,1900,UDP,1,179,1.13,201.83,0,179.0
1782968200.682,192.168.1.3,151.101.129.91,33450,443,TCP,5,383,2.99,228.67,0,76.6
1782968200.682,151.101.129.91,192.168.1.3,443,33450,TCP,5,361,3.0,216.87,0,72.2
1782968200.682,192.168.1.3,151.101.209.91,50490,443,TCP,6,423,3.58,252.4,0,70.5
1782968200.682,151.101.209.91,192.168.1.3,443,50490,TCP,5,354,3.06,216.38,0,70.8
1782968200.682,192.168.1.3,151.101.209.91,50504,443,TCP,7,503,3.71,266.44,0,71.86
1782968200.682,151.101.209.91,192.168.1.3,443,50504,TCP,7,1982,3.7,1046.71,0,283.14
1782968200.682,192.168.1.226,224.0.0.251,5353,5353,UDP,2,183,2.72,249.19,0,91.5
1782968200.682,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.88,147.68,0,167.0
1782968200.682,192.168.1.3,34.160.144.191,47110,443,TCP,9,836,4.78,444.06,0,92.89
1782968200.682,34.160.144.191,192.168.1.3,443,47110,TCP,12,6477,6.48,3498.93,0,539.75
1782968200.682,192.168.1.15,224.0.0.251,5353,5353,UDP,2,200,1.09,109.35,0,100.0
1782968200.682,192.168.1.3,34.107.243.93,41670,443,TCP,4,316,2.28,179.85,0,79.0
1782968200.682,34.107.243.93,192.168.1.3,443,41670,TCP,4,264,2.32,153.03,0,66.0
1782968200.682,192.168.1.3,34.49.51.44,38574,443,TCP,4,327,2.38,194.66,0,81.75
1782968200.682,192.168.1.3,34.107.243.93,41650,443,TCP,4,327,2.38,194.77,0,81.75
1782968200.682,192.168.1.3,151.101.209.91,49776,443,TCP,5,369,2.98,220.25,0,73.8
1782968200.682,192.168.1.3,151.101.209.91,49792,443,TCP,6,437,3.59,261.59,0,72.83
1782968200.682,192.168.1.3,151.101.1.91,60054,443,TCP,5,369,2.99,221.01,0,73.8
1782968200.682,192.168.1.3,151.101.209.91,41202,443,TCP,5,369,3.0,221.07,0,73.8
1782968200.682,151.101.1.91,192.168.1.3,443,60054,TCP,5,354,3.01,212.77,0,70.8
1782968200.682,34.107.243.93,192.168.1.3,443,41650,TCP,4,264,2.42,159.63,0,66.0
1782968200.682,192.168.1.3,142.251.221.99,60404,80,TCP,2,132,1.21,79.95,0,66.0
1782968200.682,34.49.51.44,192.168.1.3,443,38574,TCP,4,264,2.44,161.03,0,66.0
1782968200.682,151.101.209.91,192.168.1.3,443,49776,TCP,5,354,3.06,216.29,0,70.8
1782968200.682,142.251.221.99,192.168.1.3,80,60404,TCP,1,66,0.61,40.34,0,66.0
1782968200.682,151.101.209.91,192.168.1.3,443,41202,TCP,5,354,3.06,216.38,0,70.8
1782968200.682,151.101.209.91,192.168.1.3,443,49792,TCP,5,361,3.06,220.66,0,72.2
1782968202.235,192.168.1.226,224.0.0.251,5353,5353,UDP,1,96,0.56,53.32,0,96.0
1782968202.235,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,1.03,122.74,0,119.0
1782968203.324,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,0.89,77.72,0,87.0
1782968203.324,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.86,143.33,0,167.0
1782968205.435,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,1.7,147.92,0,87.0
1782968206.46,192.168.1.226,224.0.0.251,5353,5353,UDP,2,174,1.24,107.85,0,87.0
1782968207.537,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,0.64,55.67,0,87.0
1782968207.537,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.89,148.46,0,167.0
1782968209.597,192.168.1.226,224.0.0.251,5353,5353,UDP,2,183,10.38,949.54,0,91.5
1782968210.619,192.168.1.226,224.0.0.251,5353,5353,UDP,2,183,1.65,150.66,0,91.5
1782968212.744,192.168.1.226,224.0.0.251,5353,5353,UDP,2,174,1.83,159.0,0,87.0
1782968212.744,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.93,155.67,0,167.0
1782968213.796,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,0.71,61.94,0,87.0
1782968213.796,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,1.36,227.3,0,167.0
1782968213.796,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,1.33,158.83,0,119.0
1782968214.876,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,2.03,176.77,0,87.0
1782968214.876,192.168.1.226,239.255.255.250,58166,1900,UDP,2,334,1.1,184.04,0,167.0
1782968214.876,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.55,65.05,0,119.0
1782968215.95,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,0.64,55.55,0,87.0
1782968215.95,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.74,123.27,0,167.0
1782968216.99,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,1.15,100.27,0,87.0
1782968218.023,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,0.53,45.78,0,87.0
1782968219.042,192.168.1.226,224.0.0.251,5353,5353,UDP,2,169,5.51,465.18,0,84.5
1782968219.042,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,13.41,2239.45,0,167.0
1782968220.082,192.168.1.226,224.0.0.251,5353,5353,UDP,3,251,2.14,178.85,0,83.67
1782968220.082,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.9,149.82,0,167.0
1782968221.139,192.168.1.226,224.0.0.251,5353,5353,UDP,1,82,0.54,44.44,0,82.0
1782968223.177,192.168.1.226,192.168.1.255,57621,57621,UDP,1,86,0.98,84.26,0,86.0
1782968223.177,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.98,163.72,0,167.0
1782968223.177,192.168.1.226,224.0.0.251,5353,5353,UDP,2,164,2.68,219.43,0,82.0
1782968224.333,192.168.1.226,224.0.0.251,5353,5353,UDP,2,164,1.05,86.17,0,82.0
1782968224.333,192.168.1.225,224.0.0.251,5353,5353,UDP,4,460,3.2,367.51,0,115.0
1782968224.333,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,1.14,122.5,0,107.0
1782968225.395,192.168.1.226,224.0.0.251,5353,5353,UDP,2,169,1.63,137.44,0,84.5
1782968225.395,192.168.1.225,224.0.0.251,5353,5353,UDP,2,238,1.45,172.99,0,119.0
1782968225.395,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,0.52,55.29,0,107.0
1782968225.395,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,1.21,201.56,0,167.0
1782968226.48,192.168.1.226,224.0.0.251,5353,5353,UDP,1,82,0.51,41.81,0,82.0
1782968226.48,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,0.69,82.14,0,119.0
1782968226.48,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,3.11,332.59,0,107.0
1782968226.48,192.168.1.226,239.255.255.250,58166,1900,UDP,1,167,0.52,87.26,0,167.0
1782968226.48,192.168.1.147,224.0.0.251,5353,5353,UDP,1,225,5.5,1238.28,0,225.0
1782968227.584,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,0.7,75.05,0,107.0
1782968227.584,192.168.1.147,224.0.0.251,5353,5353,UDP,4,1272,3.11,989.29,0,318.0
1782968228.645,192.168.1.147,224.0.0.251,5353,5353,UDP,3,1419,1.81,856.67,0,473.0
1782968229.679,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.61,366.81,0,597.0
1782968229.679,192.168.1.3,192.168.1.1,53043,53,UDP,2,190,3.18,301.78,0,95.0
1782968229.679,192.168.1.1,192.168.1.3,53,53043,UDP,2,234,3.29,384.86,0,117.0
1782968229.679,192.168.1.3,192.168.1.1,41537,53,UDP,2,150,8.27,620.11,0,75.0
1782968229.679,192.168.1.1,192.168.1.3,53,41537,UDP,2,410,8.59,1760.2,0,205.0
1782968230.879,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,1.21,725.28,0,597.0
1782968230.879,192.168.1.3,192.168.1.1,53043,53,UDP,2,190,1.09,103.86,0,95.0
1782968230.879,192.168.1.1,192.168.1.3,53,53043,UDP,2,234,1.11,129.44,0,117.0
1782968230.879,192.168.1.3,192.168.1.1,41537,53,UDP,2,150,1.39,104.04,0,75.0
1782968230.879,192.168.1.1,192.168.1.3,53,41537,UDP,2,410,1.4,286.16,0,205.0
1782968230.879,192.168.1.3,151.101.157.91,38224,443,TCP,17,3689,15.26,3311.09,1,217.0
1782968230.879,151.101.157.91,192.168.1.3,443,38224,TCP,20,15830,18.07,14305.11,0,791.5
1782968230.879,192.168.1.3,192.168.1.1,45299,53,UDP,2,194,1.83,177.68,0,97.0
1782968230.879,192.168.1.1,192.168.1.3,53,45299,UDP,2,454,1.87,424.63,0,227.0
1782968230.879,192.168.1.3,192.168.1.1,57736,53,UDP,2,170,6.0,510.02,0,85.0
1782968232.226,192.168.1.3,192.168.1.1,57736,53,UDP,2,170,1.19,101.19,0,85.0
1782968232.226,192.168.1.226,224.0.0.251,5353,5353,UDP,1,87,0.71,61.45,0,87.0
1782968232.226,192.168.1.1,192.168.1.3,53,57736,UDP,2,267,1.42,188.96,0,133.5
1782968232.226,192.168.1.3,34.107.243.93,44902,443,TCP,9,2699,6.46,1938.67,1,299.89
1782968232.226,34.107.243.93,192.168.1.3,443,44902,TCP,9,5819,6.89,4457.75,0,646.56
1782968232.226,192.168.1.3,34.107.243.93,44912,443,TCP,7,2539,7.06,2562.4,1,362.71
1782968232.226,192.168.1.3,192.168.1.1,46748,53,UDP,2,142,2.08,147.34,0,71.0
1782968232.226,192.168.1.3,192.168.1.1,52632,53,UDP,1,71,1.04,73.76,0,71.0
1782968232.226,192.168.1.3,192.168.1.1,40513,53,UDP,1,78,1.04,81.09,0,78.0
1782968232.226,34.107.243.93,192.168.1.3,443,44912,TCP,7,1495,9.36,1998.06,0,213.57
1782968232.226,192.168.1.1,192.168.1.3,53,46748,UDP,2,202,2.73,275.84,0,101.0
1782968232.226,192.168.1.1,192.168.1.3,53,52632,UDP,1,103,1.38,142.2,0,103.0
1782968232.226,192.168.1.1,192.168.1.3,53,40513,UDP,1,123,1.38,169.98,0,123.0
1782968232.226,192.168.1.3,192.168.1.1,38209,53,UDP,2,146,2.76,201.81,0,73.0
1782968232.226,192.168.1.3,192.168.1.1,45752,53,UDP,2,168,2.77,232.64,0,84.0
1782968232.226,192.168.1.3,192.168.1.1,55772,53,UDP,1,84,1.39,116.43,0,84.0
1782968232.226,192.168.1.1,192.168.1.3,53,38209,UDP,2,235,2.83,332.8,0,117.5
1782968232.226,192.168.1.1,192.168.1.3,53,45752,UDP,2,434,2.86,619.8,0,217.0
1782968232.226,192.168.1.1,192.168.1.3,53,55772,UDP,1,175,1.43,250.63,0,175.0
1782968232.226,192.168.1.3,151.101.157.91,41578,80,TCP,6,726,8.61,1041.34,1,121.0
1782968232.226,151.101.157.91,192.168.1.3,80,41578,TCP,6,781,11.13,1449.13,0,130.17
1782968233.906,192.168.1.226,224.0.0.251,5353,5353,UDP,2,178,1.63,144.8,0,89.0
1782968233.906,192.168.1.3,34.107.243.93,44912,443,TCP,1,66,0.56,37.23,0,66.0
1782968233.906,34.107.243.93,192.168.1.3,443,44912,TCP,2,269,1.01,136.15,0,134.5
